landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.25712308287620544,0.8402426838874817,-3.3302382007605047e-07,0.20850308239459991,0.7060316801071167,0.019274570047855377,0.20249570906162262,0.5906730890274048,0.022682713344693184,0.23606282472610474,0.5336401462554932,0.02170109562575817,0.2774926424026489,0.5398862957954407,0.021657170727849007,0.19809265434741974,0.5034459829330444,0.010328052565455437,0.24332113564014435,0.44720861315727234,0.01838799938559532,0.2554166316986084,0.4897528290748596,0.024875497445464134,0.24480175971984863,0.5295658111572266,0.027939744293689728,0.24612440168857574,0.5138131380081177,-0.002899414161220193,0.28877657651901245,0.4876233637332916,0.014425957575440407,0.29464292526245117,0.5339289903640747,0.0200938917696476,0.2814728915691376,0.5703950524330139,0.018940530717372894,0.29736509919166565,0.5462111830711365,-0.012983901426196098,0.32885175943374634,0.5159652829170227,0.0027970217633992434,0.3301686644554138,0.5624750256538391,0.011131834238767624,0.31724509596824646,0.600995659828186,0.011618893593549728,0.34298384189605713,0.591505765914917,-0.021749433130025864,0.36366957426071167,0.5522202253341675,-0.0052382685244083405,0.35952943563461304,0.5967532396316528,0.011211903765797615,0.3481828570365906,0.6342382431030273,0.02102433703839779,fist
0.2567804455757141,0.8403341770172119,-3.478609471585514e-07,0.20718595385551453,0.7063453793525696,0.019290918484330177,0.20115792751312256,0.5912519097328186,0.022573402151465416,0.23408256471157074,0.5329596400260925,0.021457286551594734,0.27526527643203735,0.5377429127693176,0.02117718756198883,0.1993829607963562,0.5016056299209595,0.009700735099613667,0.24309568107128143,0.44469690322875977,0.017451666295528412,0.25476211309432983,0.4876795709133148,0.023529665544629097,0.24434873461723328,0.5274444818496704,0.02635085955262184,0.24807433784008026,0.5126964449882507,-0.0036255281884223223,0.2889062166213989,0.4858914613723755,0.01405644603073597,0.2944507598876953,0.5320664048194885,0.020026618614792824,0.28153398633003235,0.5688086152076721,0.018877962604165077,0.29964855313301086,0.546160101890564,-0.013813676312565804,0.3295053541660309,0.5150777101516724,0.0021056837867945433,0.33061426877975464,0.560859739780426,0.01077331230044365,0.3178403079509735,0.5998982787132263,0.011376714333891869,0.34520092606544495,0.5926461815834045,-0.02267608977854252,0.36469361186027527,0.5517077445983887,-0.006143089849501848,0.36040350794792175,0.5955182909965515,0.010667339898645878,0.34921860694885254,0.6339117288589478,0.020729606971144676,fist
0.255468487739563,0.8431297540664673,-3.556039871455141e-07,0.20652085542678833,0.7068849802017212,0.02014404535293579,0.2015424370765686,0.5912695527076721,0.023925114423036575,0.23497414588928223,0.5347422361373901,0.02313397265970707,0.27610915899276733,0.5410957336425781,0.023064207285642624,0.19898799061775208,0.5011467337608337,0.01076867152005434,0.24253833293914795,0.4444102942943573,0.01905767433345318,0.25351282954216003,0.48823899030685425,0.025317654013633728,0.24265137314796448,0.5276176929473877,0.028136493638157845,0.24826382100582123,0.5122639536857605,-0.00295984442345798,0.2884218096733093,0.48541074991226196,0.015496893785893917,0.2934420704841614,0.5321131944656372,0.02155677229166031,0.2803129553794861,0.5686227679252625,0.02030491828918457,0.30033624172210693,0.5461636781692505,-0.013462187722325325,0.329562783241272,0.5154631733894348,0.0032917270436882973,0.33017677068710327,0.561903715133667,0.012075931765139103,0.31707727909088135,0.6009517312049866,0.01251946110278368,0.3460136950016022,0.5936197638511658,-0.022613780573010445,0.36460256576538086,0.5530893802642822,-0.005419000517576933,0.36014604568481445,0.5971236824989319,0.011698313057422638,0.34902772307395935,0.6354214549064636,0.02184203639626503,fist
0.25561079382896423,0.8435770273208618,-3.4518268421379616e-07,0.20584164559841156,0.706762969493866,0.018772028386592865,0.20050664246082306,0.5904498100280762,0.021676206961274147,0.2342497706413269,0.533301830291748,0.020266346633434296,0.27559739351272583,0.5394835472106934,0.019731245934963226,0.19907596707344055,0.4999513030052185,0.009243541397154331,0.24238519370555878,0.44362354278564453,0.01671244017779827,0.25345152616500854,0.48690107464790344,0.022293247282505035,0.2428208589553833,0.5258803963661194,0.024733956903219223,0.2488144338130951,0.5120569467544556,-0.004045982379466295,0.2883704602718353,0.4838310778141022,0.013672280125319958,0.29345616698265076,0.5294003486633301,0.01947609893977642,0.2804865837097168,0.5658459067344666,0.018132146447896957,0.3009565770626068,0.5466641187667847,-0.014247662387788296,0.32956093549728394,0.5148895978927612,0.00187368702609092,0.33011919260025024,0.5600237846374512,0.010545587167143822,0.31712606549263,0.599095344543457,0.011065858416259289,0.3464431166648865,0.5944981575012207,-0.023211831226944923,0.3646727502346039,0.5528744459152222,-0.006482487078756094,0.36015480756759644,0.5959561467170715,0.010526863858103752,0.3492332398891449,0.6344397068023682,0.02070377580821514,fist
0.25643017888069153,0.8430026173591614,-3.45009198099433e-07,0.20623740553855896,0.7066859602928162,0.019371643662452698,0.2010645568370819,0.5906649231910706,0.022465160116553307,0.23506146669387817,0.5342807173728943,0.021124036982655525,0.27632394433021545,0.5411123037338257,0.02059081941843033,0.19948536157608032,0.4992772340774536,0.010019528679549694,0.24258382618427277,0.44342654943466187,0.017624374479055405,0.2535691559314728,0.48692598938941956,0.023160113021731377,0.24279247224330902,0.5260046124458313,0.025566427037119865,0.2492896318435669,0.5115189552307129,-0.0035096548963338137,0.2888241410255432,0.48287472128868103,0.01445492822676897,0.2939203083515167,0.5286481976509094,0.020291680470108986,0.2810255289077759,0.5652710199356079,0.01894410140812397,0.3014833331108093,0.5461745858192444,-0.013925117440521717,0.3302766978740692,0.5132795572280884,0.002580384723842144,0.3308376967906952,0.5587900280952454,0.011392273008823395,0.3178516626358032,0.5980154871940613,0.011900139041244984,0.3470292389392853,0.594149649143219,-0.02306286431849003,0.3652292490005493,0.5527951717376709,-0.005775669123977423,0.36062803864479065,0.5961685180664062,0.011495663784444332,0.3495209515094757,0.6344910264015198,0.021734101697802544,fist
0.26357048749923706,0.818616509437561,-3.0019114660717605e-07,0.20831380784511566,0.7036264538764954,0.01012523751705885,0.1950036585330963,0.5993900299072266,0.008211864158511162,0.22752714157104492,0.5398753881454468,0.004508343059569597,0.27266883850097656,0.5378552675247192,0.0023364287335425615,0.19075322151184082,0.5269831418991089,-0.009033369831740856,0.23503103852272034,0.45304566621780396,-0.004774794913828373,0.24964165687561035,0.49587583541870117,0.0025938060134649277,0.24004311859607697,0.5393893718719482,0.0071624224074184895,0.23808175325393677,0.52897047996521,-0.01767265796661377,0.28090596199035645,0.4997166395187378,-0.0038573341444134712,0.288136750459671,0.5444278717041016,0.00270010344684124,0.27533242106437683,0.5802246332168579,0.0023845110554248095,0.28882333636283875,0.5519741773605347,-0.023050233721733093,0.31664952635765076,0.5296279191970825,-0.00953014474362135,0.3189980983734131,0.5729163885116577,-0.0009950032690539956,0.3068503439426422,0.6088659763336182,-0.00039020678377710283,0.3342823088169098,0.5860725045204163,-0.027582036331295967,0.3491494059562683,0.5574001669883728,-0.014155752956867218,0.3465477526187897,0.5990300178527832,0.0005336684989742935,0.33665627241134644,0.6330732107162476,0.009422315284609795,fist
0.2648881673812866,0.8165066838264465,-3.8585690731451905e-07,0.21041694283485413,0.6913460493087769,0.023924201726913452,0.2010965198278427,0.5791928172111511,0.033953819423913956,0.2322634756565094,0.5241501331329346,0.03910154104232788,0.27296897768974304,0.5243402123451233,0.04431428760290146,0.20183539390563965,0.5040475130081177,0.025304798036813736,0.24305301904678345,0.4492298364639282,0.04007304459810257,0.25186794996261597,0.49199753999710083,0.04758413881063461,0.24275797605514526,0.5283649563789368,0.051363058388233185,0.25138550996780396,0.5072572231292725,0.015264971181750298,0.2870621979236603,0.497524231672287,0.041230082511901855,0.28971704840660095,0.5410282611846924,0.04471440613269806,0.2790106236934662,0.5738599896430969,0.041366029530763626,0.30311673879623413,0.5367573499679565,0.008753504604101181,0.3209993243217468,0.5317625999450684,0.03306746855378151,0.32095587253570557,0.5729944705963135,0.035824019461870193,0.31090354919433594,0.6049404144287109,0.03129090741276741,0.34779661893844604,0.5763513445854187,0.004257249180227518,0.3559800088405609,0.5614838600158691,0.02865508571267128,0.3522528111934662,0.5980233550071716,0.042741671204566956,0.34406232833862305,0.6288106441497803,0.0499078668653965,fist
0.26785537600517273,0.8209964632987976,-3.742511864857079e-07,0.21660134196281433,0.6925951242446899,0.019894110038876534,0.21022558212280273,0.582338809967041,0.02488994412124157,0.2442704141139984,0.5323201417922974,0.0253309216350317,0.2873404920101166,0.5406540036201477,0.02614288032054901,0.20669923722743988,0.5044435262680054,0.014072650112211704,0.2501625418663025,0.45226430892944336,0.02317085489630699,0.2596471905708313,0.49820637702941895,0.02858654595911503,0.24888622760772705,0.5352981686592102,0.030845733359456062,0.2550099790096283,0.5090200901031494,0.0025051652919501066,0.29429808259010315,0.5022206902503967,0.021648118272423744,0.2971748411655426,0.548547089099884,0.024536767974495888,0.28458836674690247,0.5808396339416504,0.021471723914146423,0.3061530590057373,0.5389090776443481,-0.005730098113417625,0.32923582196235657,0.5362631678581238,0.012532752007246017,0.32884231209754944,0.5806278586387634,0.016657305881381035,0.3165878653526306,0.6114513874053955,0.014042314141988754,0.3512622117996216,0.5795727372169495,-0.01247099693864584,0.36427029967308044,0.5672876834869385,0.006391624920070171,0.3598453104496002,0.607459306716919,0.020229078829288483,0.34928470849990845,0.6374958753585815,0.028035948053002357,fist
0.2707436680793762,0.8237917423248291,-3.632394225405733e-07,0.21742582321166992,0.6978111863136292,0.0181000716984272,0.20992720127105713,0.586065411567688,0.02197236940264702,0.2443426549434662,0.5344262719154358,0.02178242988884449,0.2887578010559082,0.5413364768028259,0.02201484702527523,0.20700262486934662,0.5060896277427673,0.010092079639434814,0.25195685029029846,0.4513968229293823,0.018310748040676117,0.2621104121208191,0.4973580837249756,0.02352927252650261,0.25106173753738403,0.5346710085868835,0.02573820762336254,0.2562839686870575,0.5097042322158813,-0.0008692327537573874,0.2966788709163666,0.5025597810745239,0.017526598647236824,0.2997041940689087,0.5497781038284302,0.020643657073378563,0.2864058017730713,0.5823199152946472,0.017758097499608994,0.30801522731781006,0.5385810732841492,-0.008494531735777855,0.33233654499053955,0.5366355776786804,0.008952481672167778,0.3321095108985901,0.5812311768531799,0.013439486734569073,0.31951460242271423,0.6128117442131042,0.011213051155209541,0.35321006178855896,0.578116238117218,-0.01473872922360897,0.3667588233947754,0.5664340257644653,0.003501506056636572,0.3627409338951111,0.6068695187568665,0.017414314672350883,0.35237398743629456,0.6369401812553406,0.025420019403100014,fist
0.27612805366516113,0.8283823132514954,-3.654766942418064e-07,0.22357189655303955,0.7003604173660278,0.019620835781097412,0.21608370542526245,0.5858971476554871,0.025061223655939102,0.249889075756073,0.5345096588134766,0.026006124913692474,0.2933191657066345,0.5401815176010132,0.02718864567577839,0.21570339798927307,0.5033370852470398,0.01502390205860138,0.25909096002578735,0.4524270296096802,0.024095406755805016,0.26877710223197937,0.497325599193573,0.028903765603899956,0.2585529685020447,0.5341770648956299,0.0307957511395216,0.26410508155822754,0.5095950365066528,0.003607539227232337,0.3036685287952423,0.5018728375434875,0.022576823830604553,0.3061710000038147,0.5488671660423279,0.025065749883651733,0.29302120208740234,0.5820673704147339,0.021782396361231804,0.31476959586143494,0.5405690670013428,-0.004659723490476608,0.33928072452545166,0.5367626547813416,0.012818003073334694,0.33813560009002686,0.581104040145874,0.016295166686177254,0.3251582682132721,0.6133777499198914,0.013492140918970108,0.35853034257888794,0.5815179944038391,-0.011401253752410412,0.37251293659210205,0.5677090287208557,0.006971058435738087,0.3681044280529022,0.6085797548294067,0.0204258281737566,0.3574294447898865,0.6399787664413452,0.028063051402568817,fist
0.2797803282737732,0.8287715911865234,-3.5425790656518075e-07,0.22600138187408447,0.7005104422569275,0.01805274933576584,0.2176026552915573,0.5858763456344604,0.02250109240412712,0.2515096068382263,0.5322163701057434,0.022943390533328056,0.29575276374816895,0.5352592468261719,0.0237722210586071,0.21868771314620972,0.5062142014503479,0.011249113827943802,0.26226794719696045,0.4553060531616211,0.020395366474986076,0.2721264958381653,0.499643474817276,0.026294736191630363,0.26180991530418396,0.5364206433296204,0.029004298150539398,0.2674860954284668,0.512580156326294,0.0007570897578261793,0.30717846751213074,0.5047634840011597,0.019256090745329857,0.3093593716621399,0.5520886778831482,0.022502338513731956,0.29601937532424927,0.5859768986701965,0.019765585660934448,0.31816691160202026,0.5427612066268921,-0.0064786323346197605,0.34261226654052734,0.538715660572052,0.010779484175145626,0.3413243591785431,0.582846999168396,0.014885187149047852,0.32862725853919983,0.6163792610168457,0.012463526800274849,0.3614753186702728,0.5821326375007629,-0.012273498810827732,0.37521952390670776,0.5690625905990601,0.005905267782509327,0.3708457052707672,0.6093202233314514,0.019412871450185776,0.3606511950492859,0.6410320401191711,0.02708413638174534,fist
0.2758011221885681,0.8356578350067139,-3.6112336943006085e-07,0.22695675492286682,0.7032268047332764,0.017936062067747116,0.22160230576992035,0.5888386964797974,0.022400129586458206,0.2568848729133606,0.5410861372947693,0.022398710250854492,0.3000103235244751,0.5506776571273804,0.022837918251752853,0.2190036177635193,0.5105254054069519,0.014277218841016293,0.2644566297531128,0.4676128327846527,0.02067754976451397,0.2738508880138397,0.5124478936195374,0.02372347004711628,0.26248684525489807,0.5491129755973816,0.02446552738547325,0.2667253613471985,0.5164962410926819,0.0026183882728219032,0.30761995911598206,0.514910876750946,0.01784149743616581,0.30999958515167236,0.5626574754714966,0.019108537584543228,0.2960352897644043,0.5950872898101807,0.015766914933919907,0.3166397213935852,0.5457179546356201,-0.006354303564876318,0.3432242274284363,0.5471440553665161,0.00759459612891078,0.3421001732349396,0.5929540395736694,0.010760641656816006,0.32857006788253784,0.624363899230957,0.008762555196881294,0.3602660894393921,0.5852360129356384,-0.014098204672336578,0.3765230178833008,0.5771188735961914,0.0009139389148913324,0.3725113272666931,0.618786096572876,0.013139699585735798,0.36139315366744995,0.648790180683136,0.020708903670310974,fist
